scenario,method,snr_db,omega_rad_per_frame,median_abs_error_rad,rmse_rad,p90_abs_error_rad,sign_error_rate,quality_mean,quality_median
two_component,circular_refined,12.0,0.35,0.04015238583087921,0.04153389111161232,0.053391195833683014,0.0,0.9708042144775391,0.9711845517158508
two_component,circular_sign_wls,12.0,0.35,0.0401524156332016,0.04153389111161232,0.053391195833683014,0.0,0.9708042144775391,0.9711845517158508
two_component,kasai,12.0,0.8,0.18397226929664612,0.18560925126075745,0.21258655190467834,0.0,0.9873652458190918,0.987528920173645
two_component,wls_origin,12.0,0.8,0.006922543048858643,0.007439873646944761,0.010289586149156094,0.0,0.9873652458190918,0.987528920173645
two_component,wls_free,12.0,0.8,0.04910677671432495,0.04982087388634682,0.05727477744221687,0.0,0.9873652458190918,0.987528920173645
two_component,huber_wls,12.0,0.8,0.006922543048858643,0.007439873646944761,0.010289586149156094,0.0,0.9873652458190918,0.987528920173645
two_component,leave_one_out,12.0,0.8,0.0062194764614105225,0.006661988794803619,0.009387481026351452,0.0,0.9873652458190918,0.987528920173645
two_component,circular_grid,12.0,0.8,0.0028514263685792685,0.008075550198554993,0.011578082107007504,0.0,0.9873652458190918,0.987528920173645
two_component,circular_refined,12.0,0.8,0.0069224536418914795,0.007439835462719202,0.010289550758898258,0.0,0.9873652458190918,0.987528920173645
two_component,circular_sign_wls,12.0,0.8,0.006922543048858643,0.007439873646944761,0.010289586149156094,0.0,0.9873652458190918,0.987528920173645
two_component,kasai,12.0,1.35,0.18025285005569458,0.18478134274482727,0.21902111172676086,0.0,0.993447482585907,0.9936263561248779
two_component,wls_origin,12.0,1.35,0.011134445667266846,0.011434669606387615,0.014636517502367496,0.0,0.993447482585907,0.9936263561248779
two_component,wls_free,12.0,1.35,0.044973671436309814,0.045564595609903336,0.05333961173892021,0.0,0.993447482585907,0.9936263561248779
two_component,huber_wls,12.0,1.35,0.011134445667266846,0.011434669606387615,0.014636517502367496,0.0,0.993447482585907,0.9936263561248779
two_component,leave_one_out,12.0,1.35,0.01420682668685913,0.014652293175458908,0.01887565851211548,0.0,0.993447482585907,0.9936263561248779
two_component,circular_grid,12.0,1.35,0.011356830596923828,0.011556542478501797,0.011356830596923828,0.0,0.993447482585907,0.9936263561248779
two_component,circular_refined,12.0,1.35,0.011134564876556396,0.011434707790613174,0.014636517502367496,0.0,0.993447482585907,0.9936263561248779
two_component,circular_sign_wls,12.0,1.35,0.011134445667266846,0.011434669606387615,0.014636517502367496,0.0,0.993447482585907,0.9936263561248779
